thumb_segment_0_0_R,thumb_segment_0_0_G,thumb_segment_0_0_B,thumb_segment_1_0_R,thumb_segment_1_0_G,thumb_segment_1_0_B,index_segment_0_0_R,index_segment_0_0_G,index_segment_0_0_B,index_segment_1_0_R,index_segment_1_0_G,index_segment_1_0_B,index_segment_2_0_R,index_segment_2_0_G,index_segment_2_0_B,middle_segment_0_0_R,middle_segment_0_0_G,middle_segment_0_0_B,middle_segment_1_0_R,middle_segment_1_0_G,middle_segment_1_0_B,middle_segment_2_0_R,middle_segment_2_0_G,middle_segment_2_0_B,ring_segment_0_0_R,ring_segment_0_0_G,ring_segment_0_0_B,ring_segment_1_0_R,ring_segment_1_0_G,ring_segment_1_0_B,ring_segment_2_0_R,ring_segment_2_0_G,ring_segment_2_0_B,pinky_segment_0_0_R,pinky_segment_0_0_G,pinky_segment_0_0_B,pinky_segment_1_0_R,pinky_segment_1_0_G,pinky_segment_1_0_B,pinky_segment_2_0_R,pinky_segment_2_0_G,pinky_segment_2_0_B,Source,Label,thumb_segment_0_1_R,thumb_segment_0_1_G,thumb_segment_0_1_B,thumb_segment_1_1_R,thumb_segment_1_1_G,thumb_segment_1_1_B,index_segment_0_1_R,index_segment_0_1_G,index_segment_0_1_B,index_segment_1_1_R,index_segment_1_1_G,index_segment_1_1_B,index_segment_2_1_R,index_segment_2_1_G,index_segment_2_1_B,middle_segment_0_1_R,middle_segment_0_1_G,middle_segment_0_1_B,middle_segment_1_1_R,middle_segment_1_1_G,middle_segment_1_1_B,middle_segment_2_1_R,middle_segment_2_1_G,middle_segment_2_1_B,ring_segment_0_1_R,ring_segment_0_1_G,ring_segment_0_1_B,ring_segment_1_1_R,ring_segment_1_1_G,ring_segment_1_1_B,ring_segment_2_1_R,ring_segment_2_1_G,ring_segment_2_1_B,pinky_segment_0_1_R,pinky_segment_0_1_G,pinky_segment_0_1_B,pinky_segment_1_1_R,pinky_segment_1_1_G,pinky_segment_1_1_B,pinky_segment_2_1_R,pinky_segment_2_1_G,pinky_segment_2_1_B
231.55555555555554,192.44444444444446,178.11111111111111,228.33333333333334,196.11111111111111,184.22222222222223,237.44444444444446,201.44444444444446,188.33333333333334,234.77777777777777,204.11111111111111,185.55555555555554,238.55555555555554,214.55555555555554,199.66666666666666,233.55555555555554,205.11111111111111,192.33333333333334,231.66666666666666,206.0,182.66666666666666,232.66666666666666,203.22222222222223,186.33333333333334,235.0,202.66666666666666,190.88888888888889,234.77777777777777,206.22222222222223,187.88888888888889,233.33333333333334,206.33333333333334,192.33333333333334,231.22222222222223,205.77777777777777,195.22222222222223,230.22222222222223,210.66666666666666,201.0,234.0,205.66666666666666,196.77777777777777,h28nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.22222222222223,208.77777777777777,202.88888888888889,252.0,223.0,211.11111111111111,252.0,212.22222222222223,205.55555555555554,251.88888888888889,204.55555555555554,193.11111111111111,249.88888888888889,218.0,209.88888888888889,253.77777777777777,211.88888888888889,205.0,241.0,196.0,181.55555555555554,252.88888888888889,204.77777777777777,187.0,253.77777777777777,212.77777777777777,206.0,240.55555555555554,194.44444444444446,183.55555555555554,249.44444444444446,200.0,183.88888888888889,254.33333333333334,211.22222222222223,207.88888888888889,253.0,216.0,206.11111111111111,254.33333333333334,223.66666666666666,214.77777777777777,h29nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.11111111111111,166.66666666666666,145.77777777777777,247.33333333333334,197.11111111111111,173.44444444444446,243.33333333333334,161.22222222222223,134.0,236.77777777777777,167.66666666666666,139.77777777777777,239.66666666666666,173.88888888888889,141.88888888888889,241.44444444444446,164.77777777777777,144.77777777777777,233.66666666666666,174.66666666666666,144.22222222222223,236.44444444444446,183.33333333333334,153.88888888888889,249.22222222222223,196.22222222222223,172.88888888888889,242.66666666666666,194.55555555555554,169.22222222222223,224.33333333333334,140.88888888888889,107.88888888888889,248.77777777777777,189.33333333333334,177.0,252.0,208.88888888888889,187.77777777777777,246.0,204.22222222222223,183.66666666666666,h30nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.44444444444446,187.11111111111111,159.55555555555554,233.77777777777777,181.0,140.0,243.66666666666666,163.55555555555554,140.55555555555554,239.11111111111111,183.33333333333334,154.11111111111111,231.66666666666666,165.22222222222223,128.22222222222223,231.44444444444446,149.77777777777777,123.66666666666667,236.77777777777777,180.66666666666666,150.77777777777777,224.44444444444446,154.77777777777777,112.0,239.0,159.66666666666666,136.0,244.88888888888889,201.33333333333334,174.66666666666666,218.55555555555554,150.0,111.77777777777777,241.44444444444446,166.22222222222223,136.77777777777777,238.88888888888889,192.77777777777777,159.22222222222223,246.88888888888889,187.77777777777777,164.22222222222223,h31nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.66666666666666,199.0,179.33333333333334,255.0,201.33333333333334,176.77777777777777,251.0,211.77777777777777,200.44444444444446,254.0,224.33333333333334,218.0,251.44444444444446,217.22222222222223,209.55555555555554,250.55555555555554,204.33333333333334,192.66666666666666,254.0,214.11111111111111,192.88888888888889,255.0,211.22222222222223,184.77777777777777,253.33333333333334,221.11111111111111,217.44444444444446,254.0,219.66666666666666,204.0,254.22222222222223,212.44444444444446,186.33333333333334,253.66666666666666,220.66666666666666,218.44444444444446,254.0,223.66666666666666,218.44444444444446,250.88888888888889,202.44444444444446,176.0,h33nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.77777777777777,201.66666666666666,183.66666666666666,242.66666666666666,210.44444444444446,184.55555555555554,245.55555555555554,194.22222222222223,172.77777777777777,241.11111111111111,200.44444444444446,175.44444444444446,245.44444444444446,209.77777777777777,188.88888888888889,244.22222222222223,190.66666666666666,175.0,237.77777777777777,203.11111111111111,178.44444444444446,244.44444444444446,208.44444444444446,186.33333333333334,242.33333333333334,193.66666666666666,182.22222222222223,243.77777777777777,209.0,191.33333333333334,245.55555555555554,206.11111111111111,183.22222222222223,242.11111111111111,196.44444444444446,182.22222222222223,240.11111111111111,210.55555555555554,197.55555555555554,251.66666666666666,225.55555555555554,210.22222222222223,h34nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.55555555555554,207.44444444444446,186.55555555555554,242.33333333333334,209.88888888888889,184.77777777777777,230.55555555555554,148.88888888888889,103.33333333333333,233.33333333333334,178.0,136.88888888888889,238.66666666666666,202.77777777777777,179.66666666666666,227.44444444444446,128.55555555555554,75.55555555555556,231.66666666666666,167.11111111111111,120.33333333333333,232.22222222222223,165.0,119.66666666666667,231.88888888888889,163.11111111111111,115.77777777777777,237.22222222222223,172.77777777777777,129.66666666666666,236.33333333333334,181.88888888888889,140.22222222222223,229.55555555555554,150.44444444444446,105.44444444444444,235.55555555555554,182.33333333333334,138.11111111111111,237.88888888888889,201.22222222222223,178.22222222222223,h35nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.88888888888889,185.33333333333334,171.22222222222223,227.33333333333334,181.44444444444446,153.44444444444446,238.11111111111111,157.33333333333334,144.0,233.66666666666666,170.22222222222223,153.44444444444446,234.0,173.22222222222223,156.88888888888889,238.33333333333334,160.66666666666666,148.66666666666666,235.55555555555554,173.44444444444446,160.22222222222223,235.55555555555554,169.88888888888889,155.33333333333334,235.55555555555554,153.88888888888889,142.88888888888889,229.66666666666666,169.55555555555554,149.88888888888889,239.55555555555554,187.33333333333334,171.0,232.66666666666666,159.44444444444446,146.11111111111111,235.33333333333334,182.33333333333334,173.66666666666666,237.55555555555554,185.11111111111111,168.66666666666666,h36nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254.77777777777777,217.0,201.0,253.33333333333334,235.0,221.0,254.66666666666666,178.55555555555554,152.55555555555554,253.77777777777777,207.22222222222223,182.0,254.44444444444446,197.66666666666666,177.77777777777777,253.22222222222223,185.77777777777777,156.11111111111111,253.0,203.0,172.0,251.77777777777777,194.33333333333334,168.11111111111111,251.33333333333334,188.66666666666666,169.33333333333334,253.0,212.33333333333334,194.0,249.11111111111111,194.11111111111111,169.55555555555554,255.0,196.0,179.66666666666666,252.22222222222223,210.0,195.55555555555554,250.33333333333334,195.88888888888889,177.33333333333334,h37nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.77777777777777,194.77777777777777,176.88888888888889,241.0,199.55555555555554,177.33333333333334,203.44444444444446,123.55555555555556,103.77777777777777,218.55555555555554,164.88888888888889,144.33333333333334,230.66666666666666,180.77777777777777,161.22222222222223,200.11111111111111,126.55555555555556,107.33333333333333,212.88888888888889,165.88888888888889,141.11111111111111,224.44444444444446,168.77777777777777,151.66666666666666,215.44444444444446,155.11111111111111,137.22222222222223,229.44444444444446,185.44444444444446,163.66666666666666,232.55555555555554,181.77777777777777,164.55555555555554,211.77777777777777,144.33333333333334,128.88888888888889,236.88888888888889,195.11111111111111,179.88888888888889,229.44444444444446,179.0,160.55555555555554,h38nl.png,1,246.88888888888889,192.11111111111111,178.66666666666666,242.33333333333334,200.88888888888889,180.66666666666666,202.77777777777777,124.55555555555556,105.11111111111111,220.55555555555554,163.66666666666666,144.11111111111111,230.55555555555554,181.0,159.77777777777777,199.77777777777777,126.11111111111111,102.77777777777777,212.77777777777777,166.44444444444446,142.88888888888889,222.11111111111111,170.22222222222223,150.77777777777777,214.55555555555554,151.22222222222223,134.0,231.11111111111111,184.11111111111111,163.55555555555554,233.55555555555554,181.88888888888889,163.11111111111111,208.66666666666666,140.88888888888889,125.0,235.88888888888889,194.22222222222223,178.33333333333334,244.66666666666666,199.88888888888889,181.0
242.22222222222223,210.44444444444446,185.66666666666666,242.11111111111111,209.0,188.0,243.77777777777777,189.11111111111111,157.88888888888889,243.77777777777777,206.77777777777777,182.77777777777777,243.22222222222223,205.33333333333334,184.66666666666666,248.88888888888889,200.22222222222223,179.33333333333334,245.77777777777777,212.22222222222223,190.44444444444446,247.33333333333334,214.11111111111111,188.66666666666666,242.66666666666666,192.55555555555554,171.11111111111111,241.66666666666666,214.22222222222223,193.0,244.33333333333334,214.66666666666666,195.66666666666666,238.66666666666666,179.11111111111111,155.44444444444446,239.88888888888889,207.66666666666666,191.33333333333334,238.0,203.0,173.22222222222223,h39nl.png,1,240.33333333333334,193.0,169.11111111111111,236.88888888888889,205.66666666666666,176.33333333333334,240.22222222222223,174.0,147.77777777777777,238.0,197.0,170.0,243.0,194.88888888888889,171.33333333333334,238.44444444444446,180.88888888888889,144.55555555555554,238.33333333333334,197.44444444444446,174.55555555555554,246.22222222222223,202.77777777777777,181.0,246.33333333333334,194.44444444444446,176.66666666666666,238.88888888888889,209.22222222222223,183.88888888888889,242.77777777777777,201.55555555555554,174.33333333333334,242.33333333333334,181.33333333333334,162.22222222222223,240.0,205.11111111111111,185.66666666666666,236.0,192.33333333333334,172.33333333333334
192.88888888888889,125.22222222222223,99.22222222222223,202.44444444444446,141.55555555555554,114.77777777777777,204.88888888888889,140.77777777777777,116.66666666666667,209.77777777777777,163.44444444444446,137.44444444444446,194.55555555555554,135.55555555555554,104.77777777777777,202.0,134.88888888888889,110.88888888888889,206.22222222222223,157.55555555555554,132.33333333333334,192.77777777777777,137.11111111111111,101.77777777777777,204.55555555555554,145.77777777777777,124.88888888888889,209.77777777777777,165.22222222222223,141.77777777777777,198.11111111111111,147.66666666666666,116.55555555555556,191.0,121.66666666666667,101.66666666666667,187.55555555555554,128.0,95.88888888888889,201.0,154.66666666666666,122.55555555555556,h3nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.11111111111111,188.44444444444446,165.11111111111111,239.44444444444446,191.77777777777777,166.22222222222223,244.77777777777777,172.66666666666666,153.44444444444446,244.33333333333334,197.0,180.22222222222223,245.22222222222223,189.55555555555554,162.22222222222223,245.33333333333334,185.22222222222223,166.55555555555554,239.11111111111111,192.55555555555554,169.0,245.0,200.33333333333334,179.66666666666666,241.88888888888889,183.0,164.0,245.33333333333334,201.88888888888889,180.66666666666666,239.11111111111111,194.0,173.44444444444446,233.88888888888889,163.55555555555554,152.77777777777777,237.77777777777777,188.55555555555554,162.55555555555554,244.88888888888889,200.22222222222223,178.11111111111111,h42nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.22222222222223,195.77777777777777,181.33333333333334,241.88888888888889,179.66666666666666,140.33333333333334,252.11111111111111,165.44444444444446,139.88888888888889,252.22222222222223,182.0,150.88888888888889,251.11111111111111,169.22222222222223,132.77777777777777,251.66666666666666,172.55555555555554,147.0,254.88888888888889,184.22222222222223,153.44444444444446,253.77777777777777,184.33333333333334,148.0,251.88888888888889,177.77777777777777,160.88888888888889,254.55555555555554,195.0,169.11111111111111,254.77777777777777,202.11111111111111,167.66666666666666,253.22222222222223,164.55555555555554,146.88888888888889,249.77777777777777,184.77777777777777,156.33333333333334,253.22222222222223,195.66666666666666,171.11111111111111,h43nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.77777777777777,176.55555555555554,169.77777777777777,225.44444444444446,187.33333333333334,181.44444444444446,201.44444444444446,136.22222222222223,129.0,207.66666666666666,155.0,143.77777777777777,200.0,152.44444444444446,141.55555555555554,205.88888888888889,141.55555555555554,131.11111111111111,187.55555555555554,130.55555555555554,118.55555555555556,184.66666666666666,132.44444444444446,120.22222222222223,205.11111111111111,140.22222222222223,132.33333333333334,183.77777777777777,127.11111111111111,110.55555555555556,183.33333333333334,130.33333333333334,119.0,198.66666666666666,142.33333333333334,134.44444444444446,191.33333333333334,138.77777777777777,124.55555555555556,197.33333333333334,147.88888888888889,139.44444444444446,h44nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240.22222222222223,153.77777777777777,126.77777777777777,241.22222222222223,183.11111111111111,158.0,224.88888888888889,124.55555555555556,102.33333333333333,227.11111111111111,145.66666666666666,118.66666666666667,231.11111111111111,152.0,122.11111111111111,225.55555555555554,125.88888888888889,100.33333333333333,216.77777777777777,133.77777777777777,106.55555555555556,224.0,152.0,116.88888888888889,193.22222222222223,92.88888888888889,70.0,229.11111111111111,150.0,122.22222222222223,247.55555555555554,201.55555555555554,178.55555555555554,231.66666666666666,133.0,113.77777777777777,236.0,178.22222222222223,151.33333333333334,253.55555555555554,218.88888888888889,200.66666666666666,h45nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232.44444444444446,168.77777777777777,153.55555555555554,234.33333333333334,169.88888888888889,155.66666666666666,247.88888888888889,183.11111111111111,176.55555555555554,254.0,200.11111111111111,185.77777777777777,232.88888888888889,164.77777777777777,148.55555555555554,243.22222222222223,173.77777777777777,165.22222222222223,246.33333333333334,192.11111111111111,176.11111111111111,242.66666666666666,177.88888888888889,160.33333333333334,237.0,179.11111111111111,169.22222222222223,254.33333333333334,202.77777777777777,185.44444444444446,241.55555555555554,176.77777777777777,161.66666666666666,234.0,170.66666666666666,162.0,241.22222222222223,189.33333333333334,169.33333333333334,228.44444444444446,163.44444444444446,146.77777777777777,h46nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
