thumb_segment_0_0_R,thumb_segment_0_0_G,thumb_segment_0_0_B,thumb_segment_1_0_R,thumb_segment_1_0_G,thumb_segment_1_0_B,index_segment_0_0_R,index_segment_0_0_G,index_segment_0_0_B,index_segment_1_0_R,index_segment_1_0_G,index_segment_1_0_B,index_segment_2_0_R,index_segment_2_0_G,index_segment_2_0_B,middle_segment_0_0_R,middle_segment_0_0_G,middle_segment_0_0_B,middle_segment_1_0_R,middle_segment_1_0_G,middle_segment_1_0_B,middle_segment_2_0_R,middle_segment_2_0_G,middle_segment_2_0_B,ring_segment_0_0_R,ring_segment_0_0_G,ring_segment_0_0_B,ring_segment_1_0_R,ring_segment_1_0_G,ring_segment_1_0_B,ring_segment_2_0_R,ring_segment_2_0_G,ring_segment_2_0_B,pinky_segment_0_0_R,pinky_segment_0_0_G,pinky_segment_0_0_B,pinky_segment_1_0_R,pinky_segment_1_0_G,pinky_segment_1_0_B,pinky_segment_2_0_R,pinky_segment_2_0_G,pinky_segment_2_0_B,Source,Label,thumb_segment_0_1_R,thumb_segment_0_1_G,thumb_segment_0_1_B,thumb_segment_1_1_R,thumb_segment_1_1_G,thumb_segment_1_1_B,index_segment_0_1_R,index_segment_0_1_G,index_segment_0_1_B,index_segment_1_1_R,index_segment_1_1_G,index_segment_1_1_B,index_segment_2_1_R,index_segment_2_1_G,index_segment_2_1_B,middle_segment_0_1_R,middle_segment_0_1_G,middle_segment_0_1_B,middle_segment_1_1_R,middle_segment_1_1_G,middle_segment_1_1_B,middle_segment_2_1_R,middle_segment_2_1_G,middle_segment_2_1_B,ring_segment_0_1_R,ring_segment_0_1_G,ring_segment_0_1_B,ring_segment_1_1_R,ring_segment_1_1_G,ring_segment_1_1_B,ring_segment_2_1_R,ring_segment_2_1_G,ring_segment_2_1_B,pinky_segment_0_1_R,pinky_segment_0_1_G,pinky_segment_0_1_B,pinky_segment_1_1_R,pinky_segment_1_1_G,pinky_segment_1_1_B,pinky_segment_2_1_R,pinky_segment_2_1_G,pinky_segment_2_1_B
220.17355371900825,140.4214876033058,113.1900826446281,235.4297520661157,172.69421487603304,149.56198347107437,212.16528925619835,134.1818181818182,108.7107438016529,223.63636363636363,156.27272727272728,129.36363636363637,224.70247933884298,158.39669421487602,132.5702479338843,220.0082644628099,142.30578512396696,115.12396694214875,230.35537190082644,161.52892561983472,136.60330578512398,226.8512396694215,169.84297520661158,145.84297520661158,217.1900826446281,142.1900826446281,116.9090909090909,223.34710743801654,156.04132231404958,127.78512396694215,232.13223140495867,171.099173553719,145.6611570247934,221.35537190082644,151.9504132231405,127.6694214876033,216.48760330578511,152.39669421487602,128.96694214876032,232.6694214876033,166.17355371900825,140.7603305785124,h20nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236.79338842975207,193.25619834710744,181.0495867768595,242.72727272727272,209.83471074380165,195.1900826446281,240.50413223140495,210.1404958677686,203.45454545454547,245.6198347107438,218.21487603305786,205.2396694214876,249.0,224.34710743801654,212.53719008264463,241.88429752066116,207.56198347107437,198.07438016528926,246.20661157024793,219.67768595041323,205.97520661157026,248.56198347107437,226.54545454545453,216.70247933884298,240.38842975206612,205.19834710743802,196.3388429752066,244.8099173553719,216.92561983471074,207.7520661157025,245.1404958677686,214.4793388429752,200.6611570247934,241.11570247933884,216.51239669421489,211.0082644628099,245.05785123966942,222.6611570247934,215.30578512396696,247.95867768595042,221.19834710743802,211.0909090909091,h22nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.1404958677686,183.28099173553719,169.70247933884298,236.9504132231405,194.50413223140495,182.83471074380165,241.43801652892563,190.74380165289256,184.07438016528926,236.9917355371901,189.8181818181818,173.06611570247935,231.6198347107438,186.13223140495867,165.62809917355372,233.72727272727272,178.9090909090909,168.3305785123967,232.8512396694215,182.4297520661157,163.9090909090909,235.36363636363637,188.04132231404958,164.76859504132233,239.08264462809916,183.08264462809916,176.62809917355372,237.26446280991735,190.16528925619835,173.1487603305785,232.29752066115702,182.39669421487602,160.5785123966942,238.0,186.74380165289256,175.98347107438016,237.8512396694215,193.70247933884298,179.4214876033058,232.05785123966942,190.72727272727272,174.19834710743802,h24nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.54545454545453,185.7603305785124,169.71074380165288,225.36363636363637,194.78512396694214,181.79338842975207,232.82644628099175,198.96694214876032,185.4793388429752,233.39669421487602,202.78512396694214,184.88429752066116,236.34710743801654,211.87603305785123,196.1900826446281,232.28099173553719,202.56198347107437,188.92561983471074,231.80165289256198,204.0,182.80165289256198,232.69421487603304,203.11570247933884,184.60330578512398,233.900826446281,202.65289256198346,189.61157024793388,229.98347107438016,201.77685950413223,183.58677685950414,232.52892561983472,206.89256198347107,190.9090909090909,226.07438016528926,203.28925619834712,193.50413223140495,228.60330578512398,207.34710743801654,196.63636363636363,232.53719008264463,205.38842975206612,194.95867768595042,h28nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.6198347107438,212.27272727272728,204.74380165289256,251.69421487603304,214.28099173553719,203.8512396694215,249.71074380165288,202.91735537190084,197.4793388429752,248.6611570247934,201.87603305785123,188.84297520661158,251.86776859504133,216.91735537190084,206.51239669421489,253.2396694214876,209.37190082644628,203.38842975206612,240.60330578512398,193.06611570247935,179.0082644628099,245.16528925619835,196.31404958677686,180.12396694214877,252.87603305785123,211.25619834710744,204.5702479338843,238.35537190082644,190.03305785123968,179.7603305785124,242.31404958677686,193.13223140495867,177.22314049586777,252.78512396694214,212.05785123966942,208.05785123966942,247.98347107438016,208.28925619834712,196.15702479338842,250.29752066115702,213.4297520661157,204.29752066115702,h29nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234.82644628099175,159.8181818181818,138.48760330578511,243.8512396694215,193.37190082644628,170.9504132231405,241.2396694214876,162.4297520661157,137.08264462809916,235.2479338842975,168.54545454545453,140.01652892561984,234.3305785123967,170.0,138.29752066115702,240.3801652892562,164.79338842975207,143.28099173553719,233.8595041322314,175.17355371900825,144.7520661157025,236.78512396694214,185.62809917355372,155.83471074380165,244.86776859504133,191.59504132231405,168.79338842975207,241.35537190082644,192.8099173553719,168.91735537190084,231.93388429752065,155.1900826446281,123.70247933884298,247.6694214876033,191.5702479338843,176.20661157024793,248.3388429752066,206.12396694214877,184.47107438016528,245.03305785123968,205.30578512396696,184.63636363636363,h30nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.06611570247935,183.84297520661158,156.7520661157025,234.099173553719,180.29752066115702,139.55371900826447,239.96694214876032,164.9917355371901,140.28099173553719,239.5206611570248,182.98347107438016,154.3388429752066,230.11570247933884,164.89256198347107,128.0909090909091,236.5206611570248,155.35537190082644,129.7603305785124,239.5206611570248,183.6694214876033,152.86776859504133,223.9504132231405,154.3388429752066,112.58677685950413,240.55371900826447,164.60330578512398,140.28099173553719,244.6611570247934,199.48760330578511,173.96694214876032,221.68595041322314,154.32231404958677,114.93388429752066,239.8181818181818,165.91735537190084,138.26446280991735,239.12396694214877,190.28925619834712,156.7603305785124,244.6611570247934,187.8595041322314,160.38842975206612,h31nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253.17355371900825,196.46280991735537,174.50413223140495,253.5206611570248,198.96694214876032,175.43801652892563,253.02479338842974,211.94214876033058,200.49586776859505,253.35537190082644,223.26446280991735,215.2396694214876,252.9917355371901,216.50413223140495,204.26446280991735,253.6694214876033,204.31404958677686,194.22314049586777,253.86776859504133,214.8099173553719,195.65289256198346,253.49586776859505,207.10743801652893,179.11570247933884,254.04132231404958,219.32231404958677,214.20661157024793,253.97520661157026,219.71074380165288,206.36363636363637,253.05785123966942,210.71074380165288,189.5785123966942,253.56198347107437,216.41322314049586,209.11570247933884,253.06611570247935,222.1404958677686,214.77685950413223,252.51239669421489,204.45454545454547,180.1818181818182,h33nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.47107438016528,198.3388429752066,178.37190082644628,242.60330578512398,209.22314049586777,183.87603305785123,242.86776859504133,191.6611570247934,170.11570247933884,241.06611570247935,200.69421487603304,176.2479338842975,244.93388429752065,209.30578512396696,188.88429752066116,242.7603305785124,188.8512396694215,171.38842975206612,241.05785123966942,202.84297520661158,180.29752066115702,245.30578512396696,210.26446280991735,187.900826446281,241.95867768595042,192.8595041322314,178.86776859504133,243.5785123966942,209.45454545454547,191.8181818181818,243.86776859504133,207.5785123966942,185.07438016528926,237.07438016528926,192.8181818181818,179.13223140495867,240.40495867768595,208.83471074380165,196.45454545454547,248.19834710743802,219.74380165289256,204.47107438016528,h34nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241.5702479338843,199.95867768595042,174.46280991735537,239.53719008264463,200.77685950413223,173.98347107438016,231.1487603305785,155.20661157024793,111.96694214876032,233.80165289256198,172.70247933884298,132.80165289256198,241.40495867768595,204.19834710743802,180.8512396694215,226.900826446281,135.98347107438016,84.98347107438016,231.71074380165288,166.06611570247935,120.46280991735537,235.5702479338843,181.55371900826447,146.03305785123968,230.1404958677686,160.6694214876033,114.81818181818181,233.08264462809916,170.0,127.00826446280992,239.25619834710744,196.44628099173553,162.72727272727272,231.0495867768595,166.69421487603304,127.97520661157024,235.31404958677686,185.9504132231405,148.26446280991735,243.9090909090909,211.72727272727272,189.22314049586777,h35nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240.31404958677686,180.0,160.4793388429752,231.8181818181818,186.64462809917356,160.65289256198346,237.0909090909091,156.28925619834712,141.27272727272728,234.46280991735537,170.35537190082644,153.23140495867767,235.50413223140495,176.20661157024793,161.27272727272728,239.099173553719,161.71900826446281,149.54545454545453,235.70247933884298,174.13223140495867,159.02479338842974,233.71074380165288,169.92561983471074,154.47107438016528,233.21487603305786,153.46280991735537,141.32231404958677,233.08264462809916,170.08264462809916,153.37190082644628,237.74380165289256,184.64462809917356,167.93388429752065,233.23140495867767,160.29752066115702,142.5206611570248,235.4214876033058,184.1487603305785,168.0909090909091,236.099173553719,182.76859504132233,164.900826446281,h36nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253.9917355371901,216.41322314049586,200.58677685950414,254.36363636363637,233.78512396694214,220.55371900826447,254.35537190082644,180.1487603305785,154.4297520661157,253.52892561983472,206.17355371900825,181.32231404958677,252.44628099173553,197.93388429752065,176.94214876033058,251.70247933884298,184.88429752066116,154.98347107438016,251.82644628099175,202.51239669421489,172.3305785123967,247.94214876033058,192.32231404958677,166.10743801652893,251.55371900826447,188.69421487603304,169.7520661157025,252.6694214876033,213.099173553719,194.099173553719,250.20661157024793,196.3801652892562,172.5785123966942,253.41322314049586,193.64462809917356,176.1404958677686,252.2396694214876,209.8595041322314,194.20661157024793,252.49586776859505,199.6611570247934,181.26446280991735,h37nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.1404958677686,188.96694214876032,173.15702479338842,239.11570247933884,198.05785123966942,177.2396694214876,208.89256198347107,134.19834710743802,115.3801652892562,218.6694214876033,165.9090909090909,145.13223140495867,231.60330578512398,181.32231404958677,162.17355371900825,204.73553719008265,137.21487603305786,117.32231404958678,214.04132231404958,165.2479338842975,141.63636363636363,224.10743801652893,171.50413223140495,151.92561983471074,218.94214876033058,160.41322314049586,141.65289256198346,229.68595041322314,184.39669421487602,163.40495867768595,234.08264462809916,184.4793388429752,166.1487603305785,219.38842975206612,156.36363636363637,139.1818181818182,229.35537190082644,185.099173553719,169.04132231404958,226.8181818181818,177.47107438016528,158.84297520661158,h38nl.png,1,243.37190082644628,188.0,175.28925619834712,238.95867768595042,197.50413223140495,177.71074380165288,209.71900826446281,135.72727272727272,118.66115702479338,220.72727272727272,166.44628099173553,146.05785123966942,230.08264462809916,180.68595041322314,159.34710743801654,206.4793388429752,137.48760330578511,116.93388429752066,213.16528925619835,165.05785123966942,141.54545454545453,224.6611570247934,171.65289256198346,151.5785123966942,218.77685950413223,158.87603305785123,141.36363636363637,230.77685950413223,183.78512396694214,164.11570247933884,234.9504132231405,185.51239669421489,166.41322314049586,207.5702479338843,139.96694214876032,123.90082644628099,228.58677685950414,183.05785123966942,166.03305785123968,240.27272727272728,197.22314049586777,179.099173553719
243.55371900826447,203.3388429752066,177.83471074380165,242.31404958677686,208.13223140495867,184.58677685950414,238.98347107438016,186.5785123966942,155.55371900826447,243.0495867768595,206.01652892561984,181.900826446281,243.74380165289256,204.49586776859505,183.67768595041323,243.16528925619835,196.02479338842974,173.6198347107438,243.8595041322314,210.82644628099175,189.40495867768595,246.11570247933884,211.98347107438016,191.28099173553719,240.4297520661157,194.0909090909091,171.46280991735537,241.03305785123968,211.03305785123968,193.30578512396696,243.86776859504133,213.8595041322314,195.7520661157025,236.01652892561984,184.9917355371901,164.1487603305785,234.27272727272728,202.95867768595042,184.4214876033058,236.3388429752066,199.93388429752065,172.17355371900825,h39nl.png,1,241.19834710743802,191.25619834710744,165.69421487603304,237.4214876033058,201.1487603305785,172.22314049586777,238.02479338842974,178.46280991735537,150.59504132231405,238.79338842975207,195.0909090909091,168.19834710743802,241.5785123966942,193.0,170.2396694214876,238.71074380165288,181.54545454545453,150.1818181818182,239.03305785123968,199.1818181818182,176.4793388429752,245.11570247933884,202.55371900826447,181.92561983471074,239.52892561983472,192.8181818181818,173.41322314049586,236.82644628099175,205.9090909090909,183.54545454545453,239.54545454545453,199.46280991735537,174.39669421487602,235.8099173553719,187.53719008264463,169.21487603305786,237.23140495867767,202.97520661157026,182.11570247933884,237.77685950413223,194.59504132231405,172.4297520661157
196.02479338842974,128.1404958677686,102.9090909090909,207.1900826446281,151.48760330578511,125.82644628099173,205.11570247933884,141.67768595041323,117.12396694214875,208.51239669421489,160.40495867768595,134.1487603305785,193.15702479338842,135.6198347107438,103.64462809917356,200.20661157024793,135.07438016528926,110.32231404958678,206.22314049586777,157.71900826446281,131.78512396694214,190.94214876033058,135.79338842975207,101.26446280991736,204.22314049586777,144.9917355371901,123.23140495867769,210.03305785123968,165.5702479338843,140.54545454545453,196.4297520661157,143.73553719008265,112.94214876033058,193.70247933884298,125.82644628099173,105.12396694214875,186.51239669421489,127.60330578512396,95.51239669421487,198.91735537190084,153.67768595041323,120.90082644628099,h3nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.79338842975207,189.0495867768595,164.25619834710744,240.5206611570248,190.8181818181818,165.16528925619835,242.03305785123968,176.93388429752065,157.49586776859505,242.25619834710744,197.2479338842975,177.77685950413223,241.48760330578511,186.98347107438016,161.8099173553719,242.93388429752065,181.44628099173553,163.25619834710744,239.41322314049586,192.8595041322314,170.28099173553719,242.9090909090909,200.5206611570248,180.4214876033058,239.08264462809916,181.47107438016528,161.26446280991735,240.74380165289256,196.86776859504133,175.1404958677686,240.0495867768595,194.56198347107437,173.82644628099175,234.08264462809916,171.4214876033058,156.45454545454547,241.36363636363637,193.25619834710744,167.26446280991735,243.32231404958677,196.30578512396696,170.6694214876033,h42nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.53719008264463,199.05785123966942,182.91735537190084,246.59504132231405,184.25619834710744,144.95867768595042,252.8512396694215,166.89256198347107,140.87603305785123,253.02479338842974,181.5702479338843,150.72727272727272,251.54545454545453,170.19834710743802,133.67768595041323,251.93388429752065,172.34710743801654,148.3388429752066,253.5206611570248,183.0,152.01652892561984,252.72727272727272,180.77685950413223,144.04132231404958,251.87603305785123,174.84297520661158,157.98347107438016,254.08264462809916,193.94214876033058,168.26446280991735,251.9090909090909,195.29752066115702,162.4214876033058,251.23140495867767,165.74380165289256,146.84297520661158,248.70247933884298,183.44628099173553,154.10743801652893,252.72727272727272,198.91735537190084,173.32231404958677,h43nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225.69421487603304,180.80165289256198,172.67768595041323,218.2479338842975,179.7603305785124,173.69421487603304,201.30578512396696,140.46280991735537,132.01652892561984,205.32231404958677,153.5785123966942,141.5702479338843,202.900826446281,156.11570247933884,145.28925619834712,205.36363636363637,142.50413223140495,131.8181818181818,189.20661157024793,131.71900826446281,119.63636363636364,188.03305785123968,136.13223140495867,123.88429752066116,205.45454545454547,141.39669421487602,132.8099173553719,184.9090909090909,128.099173553719,111.49586776859505,185.7520661157025,133.03305785123968,122.94214876033058,202.78512396694214,144.17355371900825,136.91735537190084,191.6694214876033,139.29752066115702,126.71900826446281,199.0082644628099,150.56198347107437,141.71900826446281,h44nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
