thumb_segment_0_0_R,thumb_segment_0_0_G,thumb_segment_0_0_B,thumb_segment_1_0_R,thumb_segment_1_0_G,thumb_segment_1_0_B,index_segment_0_0_R,index_segment_0_0_G,index_segment_0_0_B,index_segment_1_0_R,index_segment_1_0_G,index_segment_1_0_B,index_segment_2_0_R,index_segment_2_0_G,index_segment_2_0_B,middle_segment_0_0_R,middle_segment_0_0_G,middle_segment_0_0_B,middle_segment_1_0_R,middle_segment_1_0_G,middle_segment_1_0_B,middle_segment_2_0_R,middle_segment_2_0_G,middle_segment_2_0_B,ring_segment_0_0_R,ring_segment_0_0_G,ring_segment_0_0_B,ring_segment_1_0_R,ring_segment_1_0_G,ring_segment_1_0_B,ring_segment_2_0_R,ring_segment_2_0_G,ring_segment_2_0_B,pinky_segment_0_0_R,pinky_segment_0_0_G,pinky_segment_0_0_B,pinky_segment_1_0_R,pinky_segment_1_0_G,pinky_segment_1_0_B,pinky_segment_2_0_R,pinky_segment_2_0_G,pinky_segment_2_0_B,Source,Label,thumb_segment_0_1_R,thumb_segment_0_1_G,thumb_segment_0_1_B,thumb_segment_1_1_R,thumb_segment_1_1_G,thumb_segment_1_1_B,index_segment_0_1_R,index_segment_0_1_G,index_segment_0_1_B,index_segment_1_1_R,index_segment_1_1_G,index_segment_1_1_B,index_segment_2_1_R,index_segment_2_1_G,index_segment_2_1_B,middle_segment_0_1_R,middle_segment_0_1_G,middle_segment_0_1_B,middle_segment_1_1_R,middle_segment_1_1_G,middle_segment_1_1_B,middle_segment_2_1_R,middle_segment_2_1_G,middle_segment_2_1_B,ring_segment_0_1_R,ring_segment_0_1_G,ring_segment_0_1_B,ring_segment_1_1_R,ring_segment_1_1_G,ring_segment_1_1_B,ring_segment_2_1_R,ring_segment_2_1_G,ring_segment_2_1_B,pinky_segment_0_1_R,pinky_segment_0_1_G,pinky_segment_0_1_B,pinky_segment_1_1_R,pinky_segment_1_1_G,pinky_segment_1_1_B,pinky_segment_2_1_R,pinky_segment_2_1_G,pinky_segment_2_1_B
225.9387755102041,144.08163265306123,116.18367346938776,237.73469387755102,174.69387755102042,154.0,219.22448979591837,136.20408163265307,108.65306122448979,230.46938775510205,162.12244897959184,134.16326530612244,227.0408163265306,160.89795918367346,134.73469387755102,228.42857142857142,146.55102040816325,118.12244897959184,235.18367346938774,161.89795918367346,135.16326530612244,231.73469387755102,170.9387755102041,145.08163265306123,225.83673469387756,145.77551020408163,118.91836734693878,227.85714285714286,155.69387755102042,126.55102040816327,236.77551020408163,173.71428571428572,146.57142857142858,223.16326530612244,148.6530612244898,122.14285714285714,215.0204081632653,148.3265306122449,123.16326530612245,235.26530612244898,171.0,146.08163265306123,h20nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.81632653061226,205.30612244897958,193.91836734693877,244.9387755102041,214.53061224489795,202.28571428571428,246.55102040816325,213.79591836734693,208.89795918367346,250.3877551020408,223.12244897959184,209.53061224489795,250.9795918367347,227.3673469387755,216.3265306122449,247.46938775510205,214.77551020408163,207.77551020408163,249.69387755102042,223.18367346938774,209.73469387755102,251.9591836734694,229.14285714285714,220.9795918367347,246.75510204081633,209.22448979591837,199.3877551020408,249.6734693877551,221.71428571428572,213.10204081632654,249.42857142857142,221.9795918367347,209.81632653061226,247.3265306122449,221.18367346938774,215.6326530612245,251.6326530612245,227.77551020408163,220.9591836734694,249.83673469387756,221.9795918367347,213.0204081632653,h22nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.42857142857142,177.73469387755102,160.44897959183675,235.6530612244898,188.73469387755102,176.28571428571428,240.16326530612244,177.77551020408163,171.69387755102042,236.08163265306123,180.9387755102041,161.9795918367347,227.46938775510205,178.3469387755102,156.10204081632654,230.30612244897958,163.89795918367346,152.10204081632654,231.3877551020408,174.73469387755102,155.87755102040816,234.9795918367347,184.42857142857142,158.73469387755102,235.24489795918367,168.48979591836735,161.16326530612244,237.3877551020408,187.0,168.08163265306123,231.24489795918367,176.46938775510205,151.69387755102042,232.91836734693877,170.3265306122449,156.6122448979592,236.79591836734693,188.0408163265306,169.59183673469389,230.57142857142858,187.40816326530611,169.83673469387756,h24nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229.48979591836735,189.3673469387755,174.55102040816325,227.30612244897958,195.81632653061226,183.59183673469389,236.79591836734693,201.44897959183675,188.46938775510205,234.51020408163265,203.83673469387756,186.3877551020408,237.69387755102042,213.73469387755102,198.3673469387755,233.3673469387755,204.42857142857142,190.9387755102041,231.69387755102042,204.87755102040816,182.81632653061226,232.9591836734694,203.3673469387755,184.87755102040816,235.83673469387756,203.75510204081633,192.0408163265306,232.22448979591837,203.77551020408163,185.44897959183675,233.20408163265307,206.87755102040816,192.12244897959184,231.57142857142858,205.53061224489795,195.0408163265306,231.48979591836735,209.30612244897958,199.26530612244898,234.0,205.89795918367346,196.3877551020408,h28nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.0612244897959,211.40816326530611,204.9387755102041,252.0204081632653,218.75510204081633,208.0408163265306,253.0,209.0,203.6734693877551,250.6734693877551,204.0,191.42857142857142,251.0204081632653,217.87755102040816,208.59183673469389,254.0408163265306,211.28571428571428,205.18367346938774,240.6734693877551,195.0408163265306,180.6122448979592,249.6326530612245,200.6530612244898,183.83673469387756,253.48979591836735,212.69387755102042,206.10204081632654,239.14285714285714,191.89795918367346,181.57142857142858,246.20408163265307,197.0408163265306,181.18367346938774,253.79591836734693,211.91836734693877,208.46938775510205,251.24489795918367,213.18367346938774,202.81632653061226,251.46938775510205,216.77551020408163,206.71428571428572,h29nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239.26530612244898,163.0204081632653,142.0408163265306,246.12244897959184,196.0408163265306,172.79591836734693,242.44897959183675,162.0408163265306,135.6530612244898,235.9591836734694,167.81632653061226,139.44897959183675,236.87755102040816,171.9795918367347,140.14285714285714,241.9795918367347,165.89795918367346,145.30612244897958,233.55102040816325,174.6326530612245,144.24489795918367,236.85714285714286,184.08163265306123,154.6122448979592,246.6530612244898,194.28571428571428,171.0408163265306,242.0,193.42857142857142,168.73469387755102,230.3265306122449,148.53061224489795,116.14285714285714,248.81632653061226,190.89795918367346,176.81632653061226,250.46938775510205,208.24489795918367,186.6734693877551,245.26530612244898,204.46938775510205,184.10204081632654,h30nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.3877551020408,186.0,158.69387755102042,234.9387755102041,181.9387755102041,141.12244897959184,241.73469387755102,164.0408163265306,140.30612244897958,239.6122448979592,183.48979591836735,154.57142857142858,230.57142857142858,165.10204081632654,128.40816326530611,233.6122448979592,152.22448979591837,126.3061224489796,238.3265306122449,182.3469387755102,151.9387755102041,223.91836734693877,154.6326530612245,112.38775510204081,240.20408163265307,162.42857142857142,138.3265306122449,244.91836734693877,200.46938775510205,174.3877551020408,220.0204081632653,152.20408163265307,113.44897959183673,240.9795918367347,166.44897959183675,137.85714285714286,239.26530612244898,192.14285714285714,158.48979591836735,246.0408163265306,187.91836734693877,162.69387755102042,h31nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252.89795918367346,198.59183673469389,178.08163265306123,254.26530612244898,199.44897959183675,175.81632653061226,252.08163265306123,212.44897959183675,201.08163265306123,253.91836734693877,224.0408163265306,216.9795918367347,252.3265306122449,217.0204081632653,207.6122448979592,252.9795918367347,205.6326530612245,195.40816326530611,253.6734693877551,214.24489795918367,193.9591836734694,254.69387755102042,209.40816326530611,181.6734693877551,253.75510204081633,220.44897959183675,217.0204081632653,254.0612244897959,219.48979591836735,204.55102040816325,253.40816326530611,210.9591836734694,186.6734693877551,253.73469387755102,219.26530612244898,215.42857142857142,252.9387755102041,222.6734693877551,216.42857142857142,251.48979591836735,202.55102040816325,176.85714285714286,h33nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247.3877551020408,200.22448979591837,181.57142857142858,243.18367346938774,210.3673469387755,184.87755102040816,244.69387755102042,193.28571428571428,171.9591836734694,241.30612244897958,200.85714285714286,176.55102040816325,245.40816326530611,209.87755102040816,189.55102040816325,244.22448979591837,190.24489795918367,174.14285714285714,240.14285714285714,202.16326530612244,179.16326530612244,244.6530612244898,209.08163265306123,186.91836734693877,242.3469387755102,193.55102040816325,180.48979591836735,243.57142857142858,209.22448979591837,191.3673469387755,244.6734693877551,206.69387755102042,183.91836734693877,240.0612244897959,194.48979591836735,180.46938775510205,240.83673469387756,210.3877551020408,197.6122448979592,250.22448979591837,223.20408163265307,207.85714285714286,h34nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.71428571428572,204.83673469387756,181.69387755102042,241.3469387755102,205.10204081632654,179.3673469387755,232.69387755102042,152.26530612244898,106.87755102040816,235.08163265306123,175.9591836734694,135.10204081632654,240.0612244897959,203.30612244897958,180.14285714285714,228.16326530612244,130.75510204081633,78.3061224489796,232.3469387755102,166.42857142857142,120.34693877551021,234.6734693877551,172.59183673469389,130.42857142857142,231.79591836734693,160.9387755102041,114.24489795918367,235.0,170.0204081632653,126.24489795918367,237.10204081632654,189.3265306122449,150.91836734693877,228.81632653061226,153.87755102040816,110.20408163265306,236.20408163265307,182.89795918367346,139.9387755102041,242.83673469387756,208.9591836734694,185.18367346938774,h35nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.44897959183675,184.59183673469389,168.44897959183675,232.0,186.59183673469389,159.83673469387756,237.77551020408163,156.08163265306123,143.77551020408163,234.44897959183675,170.6326530612245,153.73469387755102,234.59183673469389,174.69387755102042,159.3673469387755,238.6530612244898,160.91836734693877,149.46938775510205,235.6734693877551,173.53061224489795,159.55102040816325,232.40816326530611,167.10204081632654,152.16326530612244,234.6530612244898,154.22448979591837,143.08163265306123,231.3469387755102,169.83673469387756,152.14285714285714,238.9795918367347,186.89795918367346,170.40816326530611,233.0408163265306,159.6530612244898,145.91836734693877,236.10204081632654,184.75510204081633,172.59183673469389,237.40816326530611,184.55102040816325,168.22448979591837,h36nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254.69387755102042,217.26530612244898,201.83673469387756,254.0612244897959,234.42857142857142,220.89795918367346,254.6326530612245,179.79591836734693,154.22448979591837,253.85714285714286,206.85714285714286,181.83673469387756,253.3877551020408,197.71428571428572,177.30612244897958,252.24489795918367,185.40816326530611,155.3265306122449,252.14285714285714,202.73469387755102,172.28571428571428,249.6326530612245,193.16326530612244,166.89795918367346,251.53061224489795,188.81632653061226,169.71428571428572,252.79591836734693,212.83673469387756,194.20408163265307,249.6326530612245,194.89795918367346,170.9387755102041,254.79591836734693,195.28571428571428,178.6326530612245,252.14285714285714,210.0612244897959,195.0612244897959,252.24489795918367,198.0408163265306,179.85714285714286,h37nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.20408163265307,191.71428571428572,175.20408163265307,240.0612244897959,198.9387755102041,177.6122448979592,206.48979591836735,128.42857142857142,109.0,218.16326530612244,165.24489795918367,144.53061224489795,231.59183673469389,180.83673469387756,161.6734693877551,201.3265306122449,130.30612244897958,110.87755102040816,213.20408163265307,165.28571428571428,141.0204081632653,222.91836734693877,168.44897959183675,149.6122448979592,217.57142857142858,157.16326530612244,139.24489795918367,229.81632653061226,185.0612244897959,163.71428571428572,232.75510204081633,181.73469387755102,164.3469387755102,215.6530612244898,150.85714285714286,133.79591836734693,233.59183673469389,191.12244897959184,175.6122448979592,228.3877551020408,178.0612244897959,159.26530612244898,h38nl.png,1,244.87755102040816,190.08163265306123,177.24489795918367,240.44897959183675,199.3265306122449,179.12244897959184,205.75510204081633,129.3877551020408,111.46938775510205,220.55102040816325,165.26530612244898,145.20408163265307,230.3877551020408,180.3265306122449,158.81632653061226,202.75510204081633,130.87755102040816,108.83673469387755,212.59183673469389,165.30612244897958,141.75510204081633,222.6122448979592,169.85714285714286,149.75510204081633,215.81632653061226,154.40816326530611,136.73469387755102,231.3265306122449,184.3673469387755,164.28571428571428,233.14285714285714,182.22448979591837,163.42857142857142,207.6326530612245,139.44897959183675,123.87755102040816,232.6530612244898,188.9795918367347,172.26530612244898,242.89795918367346,199.0408163265306,180.79591836734693
243.55102040816325,208.51020408163265,183.26530612244898,242.51020408163265,209.0,186.28571428571428,241.71428571428572,187.75510204081633,156.6326530612245,243.42857142857142,206.42857142857142,182.42857142857142,243.16326530612244,204.73469387755102,184.0612244897959,245.30612244897958,197.18367346938774,175.73469387755102,245.3265306122449,212.28571428571428,190.18367346938774,247.10204081632654,213.0204081632653,190.6122448979592,242.28571428571428,192.6530612244898,170.81632653061226,242.10204081632654,212.81632653061226,193.26530612244898,244.3265306122449,214.08163265306123,195.44897959183675,237.3265306122449,181.08163265306123,156.85714285714286,237.3877551020408,205.6122448979592,188.3877551020408,237.6122448979592,201.18367346938774,172.3265306122449,h39nl.png,1,241.20408163265307,192.85714285714286,168.44897959183675,237.16326530612244,203.3877551020408,174.40816326530611,239.48979591836735,176.55102040816325,148.10204081632654,239.22448979591837,196.9591836734694,170.12244897959184,242.44897959183675,194.10204081632654,170.9591836734694,238.91836734693877,179.73469387755102,145.6734693877551,238.89795918367346,198.73469387755102,176.0612244897959,245.75510204081633,202.71428571428572,181.24489795918367,242.3877551020408,192.69387755102042,173.6326530612245,237.87755102040816,207.73469387755102,183.71428571428572,241.6122448979592,200.44897959183675,174.28571428571428,237.9591836734694,182.75510204081633,163.6326530612245,239.51020408163265,204.6530612244898,184.0612244897959,237.85714285714286,194.3265306122449,173.18367346938774
196.12244897959184,128.46938775510205,103.06122448979592,205.81632653061226,147.0,120.89795918367346,205.0204081632653,141.3469387755102,116.81632653061224,208.9387755102041,161.9387755102041,135.57142857142858,194.12244897959184,135.71428571428572,104.55102040816327,201.0408163265306,134.87755102040816,110.51020408163265,206.18367346938774,157.83673469387756,132.20408163265307,191.3265306122449,136.08163265306123,101.40816326530613,204.3877551020408,145.3673469387755,124.3265306122449,210.22448979591837,165.30612244897958,140.9591836734694,197.53061224489795,146.18367346938774,115.12244897959184,192.3469387755102,123.28571428571429,103.46938775510205,186.9591836734694,127.53061224489795,95.36734693877551,200.71428571428572,155.3877551020408,122.71428571428571,h3nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.9795918367347,189.40816326530611,164.3469387755102,240.42857142857142,191.40816326530611,166.20408163265307,242.0612244897959,173.40816326530611,154.3469387755102,243.16326530612244,197.6530612244898,178.71428571428572,242.91836734693877,187.3877551020408,161.42857142857142,242.55102040816325,181.46938775510205,163.20408163265307,239.0612244897959,192.51020408163265,169.51020408163265,242.85714285714286,198.9387755102041,178.12244897959184,240.55102040816325,181.85714285714286,162.20408163265307,242.53061224489795,199.0612244897959,177.71428571428572,240.6734693877551,195.18367346938774,174.0408163265306,235.20408163265307,169.0408163265306,156.22448979591837,241.57142857142858,192.9387755102041,167.0204081632653,244.0,198.44897959183675,174.40816326530611,h42nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.0408163265306,198.44897959183675,184.57142857142858,244.79591836734693,181.9387755102041,142.71428571428572,252.87755102040816,166.40816326530611,140.59183673469389,252.6530612244898,181.85714285714286,150.79591836734693,251.6122448979592,170.14285714285714,133.6122448979592,251.71428571428572,172.87755102040816,147.53061224489795,254.0612244897959,183.6326530612245,152.89795918367346,252.9387755102041,182.73469387755102,146.08163265306123,252.28571428571428,177.0,160.3469387755102,254.6326530612245,194.83673469387756,168.77551020408163,253.6734693877551,199.75510204081633,165.6734693877551,252.3877551020408,165.83673469387756,148.14285714285714,249.6122448979592,184.55102040816325,155.89795918367346,254.18367346938774,200.48979591836735,174.91836734693877,h43nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.3469387755102,178.18367346938774,170.6530612244898,220.53061224489795,182.3265306122449,176.55102040816325,201.3877551020408,138.44897959183675,130.71428571428572,206.0408163265306,153.9795918367347,142.3265306122449,201.6530612244898,154.28571428571428,143.55102040816325,205.91836734693877,142.42857142857142,131.9795918367347,188.71428571428572,131.6326530612245,119.81632653061224,185.59183673469389,133.77551020408163,121.48979591836735,204.6530612244898,140.30612244897958,132.10204081632654,184.26530612244898,127.24489795918367,110.75510204081633,184.6734693877551,132.0408163265306,120.81632653061224,200.9795918367347,143.53061224489795,136.10204081632654,191.3469387755102,138.75510204081633,125.77551020408163,197.9591836734694,148.87755102040816,140.22448979591837,h44nl.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
